taxid,parent,taxonomic_rank,scientific_name
taxon:404278 [Escherichia sp. SVUB6]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. SVUB6
taxon:1017030 [Escherichia coli 88817 (10j)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 88817 (10j)
taxon:991911 [Escherichia coli O111:H8 str. 9662]@strain,taxon:991910 [Escherichia coli O111:H8]@serotype,strain,Escherichia coli O111:H8 str. 9662
taxon:1281013 [Escherichia coli HVH 74 (4-1034782)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 74 (4-1034782)
taxon:1281080 [Escherichia coli HVH 147 (4-5893887)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 147 (4-5893887)
taxon:2067432 [Escherichia coli O41:H11]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli O41:H11
taxon:1116094 [Escherichia coli p0305293.6]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli p0305293.6
taxon:2100491 [Escherichia coli O2:H32]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli O2:H32
taxon:656433 [Escherichia coli TA054]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli TA054
taxon:754336 [Escherichia sp. TW14182]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. TW14182
taxon:1444192 [Escherichia coli 1-392-07_S3_C3]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 1-392-07_S3_C3
taxon:1358396 [Escherichia coli O111 str. CFSAN002145]@strain,taxon:1055535 [Escherichia coli O111]@serogroup,strain,Escherichia coli O111 str. CFSAN002145
taxon:1126897 [Escherichia coli C347_93]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli C347_93
taxon:1034204 [Escherichia sp. DJM1B4]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. DJM1B4
taxon:1181772 [Escherichia coli KTE226]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE226
taxon:754319 [Escherichia sp. E807]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. E807
taxon:1147221 [Escherichia coli TW12023]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli TW12023
taxon:1151222 [Escherichia coli B36-2]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli B36-2
taxon:1355111 [Escherichia coli JJ2244]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli JJ2244
taxon:1444216 [Escherichia coli 1-176-05_S4_C1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 1-176-05_S4_C1
taxon:1849450 [Escherichia sp. ZZ8K33]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. ZZ8K33
taxon:868153 [Escherichia coli DEC4E]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli DEC4E
taxon:1405294 [Escherichia coli ATCC BAA-2215]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli ATCC BAA-2215
taxon:1355046 [Escherichia coli H061]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli H061
taxon:1305850 [Escherichia coli JC2722]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli JC2722
taxon:1446579 [Escherichia coli O123:H11]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O123:H11
taxon:2870761 [Escherichia sp. M623]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. M623
taxon:1444165 [Escherichia coli 3-020-07_S3_C2]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 3-020-07_S3_C2
taxon:570506 [Escherichia coli O157:H7 str. FRIK966]@strain,taxon:83334 [Escherichia coli O157:H7]@serotype,strain,Escherichia coli O157:H7 str. FRIK966
taxon:868187 [Escherichia coli DEC11B]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli DEC11B
taxon:1644948 [Escherichia sp. UIWRF0598]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0598
taxon:868145 [Escherichia coli DEC3C]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli DEC3C
taxon:1645017 [Escherichia sp. UIWRF0848]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0848
taxon:1438676 [Escherichia coli BIDMC 72]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli BIDMC 72
taxon:1182656 [Escherichia coli KTE49]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE49
taxon:656395 [Escherichia coli H378]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli H378
taxon:2809256 [Escherichia coli O152]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O152
taxon:1281026 [Escherichia coli HVH 89 (4-5885604)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 89 (4-5885604)
taxon:1444140 [Escherichia coli 3-267-03_S3_C1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 3-267-03_S3_C1
taxon:1444074 [Escherichia coli 2-474-04_S1_C2]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 2-474-04_S1_C2
taxon:1565444 [Escherichia sp. APp10411_7]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. APp10411_7
taxon:244321 [Escherichia coli O63:H6]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O63:H6
taxon:1281009 [Escherichia coli HVH 68 (4-0888028)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 68 (4-0888028)
taxon:1411692 [Escherichia coli 897]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 897
taxon:1355095 [Escherichia coli CD413]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli CD413
taxon:1444056 [Escherichia coli 3-105-05_S1_C1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 3-105-05_S1_C1
taxon:656441 [Escherichia coli TA249]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli TA249
taxon:2875935 [Escherichia coli ONT:HNM]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli ONT:HNM
taxon:1281236 [Escherichia coli UMEA 3298-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli UMEA 3298-1
taxon:2939813 [Escherichia sp. WB1475]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. WB1475
taxon:656389 [Escherichia coli H260]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli H260
taxon:1281254 [Escherichia coli UMEA 3609-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli UMEA 3609-1
taxon:696406 [Escherichia coli UMNK88]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli UMNK88
taxon:1644918 [Escherichia sp. UIWRF0353]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0353
taxon:1446631 [Escherichia coli O157:H7 str. 2011EL-2098]@strain,taxon:83334 [Escherichia coli O157:H7]@serotype,strain,Escherichia coli O157:H7 str. 2011EL-2098
taxon:2802031 [Escherichia coli O147:H34]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O147:H34
taxon:1281279 [Escherichia coli UMEA 4207-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli UMEA 4207-1
taxon:752788 [Escherichia coli 75]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 75
taxon:1444187 [Escherichia coli 5-366-08_S3_C3]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 5-366-08_S3_C3
taxon:720758 [Escherichia sp. enrichment culture clone SRC_NBA7]@species,taxon:75663 [environmental samples]@no rank,species,Escherichia sp. enrichment culture clone SRC_NBA7
taxon:1645015 [Escherichia sp. UIWRF0844]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0844
taxon:2653529 [Escherichia sp. AGR3984]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. AGR3984
taxon:753108 [Escherichia sp. V2M20]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. V2M20
taxon:1644970 [Escherichia sp. UIWRF0671]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0671
taxon:1446681 [Escherichia coli O157:H7 str. K4406]@strain,taxon:83334 [Escherichia coli O157:H7]@serotype,strain,Escherichia coli O157:H7 str. K4406
taxon:1812083 [Escherichia sp. BAB-5228]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. BAB-5228
taxon:656396 [Escherichia coli H383]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli H383
taxon:2983820 [Escherichia coli O76]@serogroup,taxon:562 [Escherichia coli]@species,serogroup,Escherichia coli O76
taxon:2857061 [Escherichia sp. TC-EC600-tetX4]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. TC-EC600-tetX4
taxon:1281027 [Escherichia coli HVH 90 (4-3191362)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 90 (4-3191362)
taxon:868204 [Escherichia coli DEC14D]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli DEC14D
taxon:1444266 [Escherichia coli 2-427-07_S4_C3]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 2-427-07_S4_C3
taxon:2100514 [Escherichia coli O80:H45]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli O80:H45
taxon:1444090 [Escherichia coli 6-319-05_S1_C2]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 6-319-05_S1_C2
taxon:1884818 [Escherichia sp.]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp.
taxon:1355087 [Escherichia coli CD306]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli CD306
taxon:1446728 [Escherichia coli O26:H11 str. 2011C-3270]@strain,taxon:244319 [Escherichia coli O26:H11]@serotype,strain,Escherichia coli O26:H11 str. 2011C-3270
taxon:1716444 [Escherichia sp. CH-14]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. CH-14
taxon:595495 [Escherichia coli KO11FL]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KO11FL
taxon:1645091 [Escherichia sp. UIWRF1153]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF1153
taxon:1455601 [Escherichia coli G3/10]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli G3/10
taxon:1169345 [Escherichia coli KTE26]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE26
taxon:1412826 [Escherichia coli 668]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 668
taxon:1281246 [Escherichia coli UMEA 3342-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli UMEA 3342-1
taxon:1181746 [Escherichia coli KTE200]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE200
taxon:1005433 [Escherichia coli 99.0815]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 99.0815
taxon:2723309 [Escherichia sp. 93.1447]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. 93.1447
taxon:1286347 [Escherichia coli TOP2515]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli TOP2515
taxon:755097 [Escherichia sp. AJ(2010)]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. AJ(2010)
taxon:1444097 [Escherichia coli 2-210-07_S1_C3]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 2-210-07_S1_C3
taxon:1116059 [Escherichia coli MP021017.3]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli MP021017.3
taxon:656426 [Escherichia coli T408]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli T408
taxon:1281271 [Escherichia coli UMEA 3821-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli UMEA 3821-1
taxon:1116016 [Escherichia coli 2785200]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 2785200
taxon:1182730 [Escherichia coli KTE156]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE156
taxon:2932261 [Escherichia coli O21:H2]@no rank,taxon:562 [Escherichia coli]@species,no rank,Escherichia coli O21:H2
taxon:1644914 [Escherichia sp. UIWRF0220]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0220
taxon:2735556 [Escherichia sp. Gen1]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. Gen1
taxon:1005535 [Escherichia coli EC1738]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli EC1738
taxon:1280974 [Escherichia coli HVH 23 (4-6066488)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 23 (4-6066488)
taxon:444449 [Escherichia coli O157:H7 str. EC4042]@strain,taxon:83334 [Escherichia coli O157:H7]@serotype,strain,Escherichia coli O157:H7 str. EC4042
taxon:1281117 [Escherichia coli HVH 190 (4-3255514)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 190 (4-3255514)
taxon:1017049 [Escherichia coli PBD19]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli PBD19
taxon:1280987 [Escherichia coli HVH 37 (4-2773848)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 37 (4-2773848)
taxon:1147226 [Escherichia coli TW12101]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli TW12101
taxon:2082628 [Escherichia sp. R14]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. R14
taxon:866789 [Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775
taxon:1535085 [Escherichia sp. ESBL110B6_VA_12AESBL]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. ESBL110B6_VA_12AESBL
taxon:1644958 [Escherichia sp. UIWRF0642]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0642
taxon:1181748 [Escherichia coli KTE202]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE202
taxon:749528 [Escherichia coli MS 45-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli MS 45-1
taxon:1116072 [Escherichia coli P0301867.11]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli P0301867.11
taxon:1308667 [Escherichia coli ADL-218]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli ADL-218
taxon:869685 [Escherichia coli 9.1649]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 9.1649
taxon:1405293 [Escherichia coli ATCC BAA-2209]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli ATCC BAA-2209
taxon:1444062 [Escherichia coli 6-319-05_S1_C1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 6-319-05_S1_C1
taxon:2003205 [Escherichia sp. NCCP-1728]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. NCCP-1728
taxon:1678474 [Escherichia sp. UIWRF0626]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0626
taxon:1355085 [Escherichia coli CD301]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli CD301
taxon:1446719 [Escherichia coli O26:H11 str. 2010C-3472]@strain,taxon:244319 [Escherichia coli O26:H11]@serotype,strain,Escherichia coli O26:H11 str. 2010C-3472
taxon:2847011 [Escherichia sp. S69_ASV_4]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. S69_ASV_4
taxon:1051346 [Escherichia coli 95.0083]@no rank,taxon:1045010 [Escherichia coli O157]@serogroup,no rank,Escherichia coli 95.0083
taxon:656430 [Escherichia coli TA008]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli TA008
taxon:2093883 [Escherichia sp. MOD1-EC6097]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. MOD1-EC6097
taxon:1446518 [Escherichia coli O111:NM str. 2010C-3977]@strain,taxon:373045 [Escherichia coli O111:NM]@serotype,strain,Escherichia coli O111:NM str. 2010C-3977
taxon:1644935 [Escherichia sp. UIWRF0478]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0478
taxon:2491697 [Escherichia coli H19]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli H19
taxon:1678512 [Escherichia sp. UIWRF0966]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0966
taxon:1389419 [Escherichia coli LAU-EC8]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli LAU-EC8
taxon:1644961 [Escherichia sp. UIWRF0645]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0645
taxon:299586 [Escherichia sp. Sflu5]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. Sflu5
taxon:1645018 [Escherichia sp. UIWRF0850]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0850
taxon:1155734 [Escherichia coli BCE032-DM-B-A]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli BCE032-DM-B-A
taxon:1644938 [Escherichia sp. UIWRF0500]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0500
taxon:1644923 [Escherichia sp. UIWRF0419]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0419
taxon:910348 [Escherichia coli P12b]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli P12b
taxon:1444091 [Escherichia coli 6-537-08_S1_C2]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 6-537-08_S1_C2
taxon:1358390 [Escherichia coli O111 str. CFSAN002139]@strain,taxon:1055535 [Escherichia coli O111]@serogroup,strain,Escherichia coli O111 str. CFSAN002139
taxon:1444072 [Escherichia coli 2-427-07_S1_C2]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 2-427-07_S1_C2
taxon:2725997 [Escherichia sp. SCLE84]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. SCLE84
taxon:1169862 [Escherichia coli NCCP15658]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli NCCP15658
taxon:1005509 [Escherichia coli PA41]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli PA41
taxon:1716450 [Escherichia sp. CH-20]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. CH-20
taxon:2773706 [Escherichia coli O68:H12]@no rank,taxon:562 [Escherichia coli]@species,no rank,Escherichia coli O68:H12
